Trial	time_stamp	mXpixel	mYpixel	mXnorm	mYnorm	tXpixel	tYpixel	tXnorm	tYnorm	event
1	1051.81	463	547	-0.074	-0.094	663	805	0.326345	-0.609685
1	1051.84	463	547	-0.074	-0.094	663	806	0.32596	-0.611376
1	1051.84	463	547	-0.074	-0.094	663	807	0.325526	-0.61329
1	1051.86	463	547	-0.074	-0.094	663	807	0.325165	-0.614877
1	1051.89	463	547	-0.074	-0.094	662	809	0.324372	-0.61837
1	1051.89	463	547	-0.074	-0.094	662	809	0.324357	-0.61844
1	1051.91	463	547	-0.074	-0.094	662	810	0.323955	-0.620208
1	1051.94	463	547	-0.074	-0.094	662	812	0.323176	-0.623639
1	1051.94	463	547	-0.074	-0.094	662	812	0.323163	-0.623699
1	1051.96	463	547	-0.074	-0.094	661	814	0.322379	-0.627153
1	1051.99	463	547	-0.074	-0.094	661	814	0.322358	-0.627243
1	1051.99	465	550	-0.07	-0.1	661	814	0.32197	-0.628953
1	1052.02	465	557	-0.07	-0.114	661	816	0.321181	-0.63243
1	1052.02	470	570	-0.06	-0.14	661	816	0.32116	-0.632522
1	1052.06	475	586	-0.05	-0.172	660	817	0.320769	-0.634238
1	1052.06	486	615	-0.028	-0.23	660	819	0.319984	-0.63769
1	1052.09	491	634	-0.018	-0.268	660	819	0.319961	-0.637792
1	1052.09	500	653	0.0	-0.306	660	820	0.319577	-0.639483
1	1052.11	510	673	0.02	-0.346	659	821	0.318781	-0.642983
1	1052.14	510	673	0.02	-0.346	659	822	0.318773	-0.643016
1	1052.14	535	717	0.07	-0.434	659	823	0.317987	-0.646475
1	1052.16	542	731	0.084	-0.462	659	823	0.317964	-0.646577
1	1052.19	542	731	0.084	-0.462	659	825	0.317189	-0.649985
1	1052.19	555	749	0.11	-0.498	659	825	0.317153	-0.650141
1	1052.22	561	760	0.122	-0.52	658	827	0.316392	-0.65349
1	1052.22	568	770	0.136	-0.54	658	827	0.31636	-0.653628
1	1052.24	573	777	0.146	-0.554	658	828	0.315966	-0.655362
1	1052.27	575	779	0.15	-0.558	658	829	0.315192	-0.658763
